v34: 16,0.834824, 25,0.890606, 21,0.420052, 32,0.805591, 1,0.562031
v35: 21,0.049487, 25,0.725190, 23,0.262210, 33,0.963978, 6,0.579740
v36: 33,0.695326, 21,0.339806, 18,0.122618, 1,0.845979, 5,0.366383
v37: 12,0.792366, 16,0.289841, 19,0.357274, 0,0.709405, 22,0.965228
v38: 1,0.593698, 13,0.287246, 30,0.742006, 4,0.899835, 37,0.533775
v39: 6,0.160857, 26,0.527794, 2,0.631927, 33,0.792874, 7,0.828864
v40: 20,0.713330, 9,0.941028, 14,0.860865, 1,0.550215, 27,0.459163
v41: 37,0.146884, 20,0.680092, 25,0.311735, 18,0.322517, 6,0.537456
v42: 29,0.020002, 31,0.181472, 34,0.006632, 15,0.457939, 25,0.574568
v43: 24,0.765557, 39,0.717866, 20,0.172244, 16,0.904867, 28,0.092412
v44: 31,0.173737, 5,0.000519, 33,0.718521, 21,0.175227, 2,0.039688
v45: 7,0.036412, 17,0.973106, 39,0.000855, 28,0.373151, 15,0.542538
v46: 41,0.441027, 5,0.343228, 7,0.629809, 23,0.202569, 1,0.578812
v47: 13,0.089123, 38,0.887208, 11,0.307474, 22,0.715816, 2,0.725552
v48: 38,0.351031, 32,0.784700, 33,0.453144, 41,0.994161, 6,0.857306
v49: 11,0.742071, 18,0.992858, 20,0.969730, 3,0.244550, 33,0.146568
v50: 26,0.371536, 14,0.413877, 38,0.032920, 44,0.280823, 40,0.797771
v51: 30,0.136019, 37,0.066855, 41,0.630269, 5,0.936157, 33,0.986476
v52: 2,0.710223, 38,0.721818, 0,0.589287, 15,0.140991, 6,0.627841
v53: 16,0.126681, 6,0.131645, 44,0.564804, 4,0.654522, 43,0.548283
v54: 49,0.994006, 7,0.251015, 23,0.817091, 12,0.842093, 19,0.054697
v55: 40,0.295750, 51,0.672092, 31,0.855712, 11,0.959054, 1,0.819626
v56: 37,0.460774, 1,0.236938, 30,0.212291, 33,0.973085, 7,0.633454
v57: 0,0.463224, 20,0.406293, 28,0.569234, 23,0.118035, 5,0.809766
v58: 6,0.740106, 7,0.953543, 20,0.198647, 55,0.663901, 2,0.185948
v59: 27,0.233646, 0,0.888344, 5,0.397875, 10,0.081704, 8,0.207268
v60: 38,0.557474, 1,0.473653, 35,0.677762, 12,0.150860, 4,0.508145
v61: 28,0.386341, 2,0.227046, 37,0.960728, 16,0.955369, 41,0.888385
v62: 1,0.080992, 25,0.226005, 13,0.462211, 37,0.375589, 28,0.529203
v63: 7,0.311382, 41,0.393142, 44,0.536092, 54,0.093828, 0,0.961775
v64: 0,0.556060, 6,0.693989, 38,0.867655, 23,0.673087, 57,0.571358
v65: 46,0.813886, 25,0.978429, 41,0.457688, 3,0.363042, 8,0.651001
v66: 56,0.381886, 48,0.363253, 26,0.199070, 23,0.775065, 6,0.524860
v67: 32,0.319078, 60,0.736612, 1,0.234063, 43,0.901749, 26,0.698275
v68: 62,0.901057, 0,0.056738, 6,0.598100, 16,0.274501, 58,0.534467
v69: 8,0.795264, 0,0.999825, 3,0.057716, 11,0.026237, 39,0.957147
v70: 60,0.776154, 16,0.820931, 4,0.388696, 54,0.811757, 2,0.204017
v71: 27,0.912708, 7,0.879236, 41,0.311478, 23,0.012003, 44,0.732956
v72: 2,0.787908, 6,0.365613, 27,0.860817, 23,0.744803, 44,0.905385
v73: 17,0.803177, 34,0.995016, 16,0.235332, 20,0.232652, 2,0.176001
v74: 23,0.051990, 55,0.788348, 56,0.760710, 16,0.259144, 27,0.435719
v75: 4,0.121789, 64,0.901972, 1,0.435382, 2,0.457970, 74,0.109297
v76: 12,0.953394, 28,0.695900, 46,0.983858, 13,0.693596, 35,0.259859
v77: 39,0.450095, 5,0.753434, 21,0.966153, 3,0.132649, 29,0.435630
v78: 74,0.640617, 5,0.849414, 69,0.105735, 1,0.085903, 11,0.778548
v79: 26,0.051545, 66,0.314103, 71,0.120731, 21,0.131605, 53,0.890531
v80: 38,0.147922, 27,0.127355, 6,0.450540, 19,0.222443, 41,0.607352
v81: 54,0.760228, 78,0.143880, 6,0.193202, 35,0.140335, 31,0.617728
v82: 18,0.160935, 1,0.831197, 11,0.935164, 62,0.303232, 16,0.421834
v83: 71,0.769049, 15,0.403919, 1,0.671249, 37,0.680162, 4,0.482591
v84: 13,0.901774, 20,0.116077, 34,0.914339, 12,0.291258, 3,0.176743
v85: 60,0.520703, 6,0.451670, 12,0.225056, 16,0.513870, 69,0.617045
v86: 27,0.671793, 11,0.832052, 1,0.299761, 0,0.074968, 23,0.986244
v87: 85,0.807682, 39,0.719138, 66,0.551427, 2,0.839208, 16,0.572578
v88: 38,0.318011, 49,0.804216, 0,0.462384, 2,0.294715, 40,0.282651
v89: 4,0.518086, 25,0.471248, 11,0.256905, 81,0.804899, 20,0.944999
v90: 18,0.591345, 7,0.743216, 84,0.232140, 4,0.578962, 11,0.606310
v91: 48,0.254471, 76,0.891646, 57,0.899097, 6,0.119354, 74,0.975171
v92: 11,0.697568, 3,0.033166, 24,0.417873, 90,0.198735, 74,0.131752
v93: 62,0.361190, 65,0.523034, 71,0.637887, 55,0.958786, 49,0.315019
v94: 38,0.519129, 68,0.992853, 87,0.873160, 56,0.199782, 0,0.732498
v95: 3,0.087559, 58,0.598935, 6,0.295520, 27,0.797304, 68,0.286029
v96: 2,0.297667, 23,0.891212, 66,0.598135, 6,0.857542, 8,0.705071
v97: 83,0.124951, 39,0.058703, 58,0.618601, 86,0.828740, 1,0.639922
v98: 86,0.160967, 3,0.365277, 13,0.205365, 81,0.566024, 66,0.165487
v99: 5,0.338097, 95,0.397753, 3,0.042904, 89,0.087306, 33,0.348621
