v56: 7,0.100021, 53,0.050710, 22,0.279286, 16,0.956774, 5,0.508657
v57: 34,0.992506, 17,0.045786, 1,0.530411, 2,0.610487, 23,0.455031
v58: 15,0.703768, 55,0.226645, 4,0.222874, 17,0.837414, 36,0.421216
v59: 52,0.385366, 8,0.854274, 41,0.776395, 27,0.865732, 2,0.353751
v60: 1,0.487558, 13,0.389247, 2,0.078045, 42,0.709036, 17,0.768896
v61: 15,0.838381, 0,0.663531, 25,0.966309, 21,0.758795, 10,0.071980
v62: 3,0.762085, 36,0.359831, 60,0.685016, 2,0.059835, 22,0.646563
v63: 7,0.786155, 47,0.902377, 52,0.256657, 12,0.637209, 26,0.573594
v64: 13,0.400775, 51,0.833614, 55,0.555641, 10,0.652017, 3,0.454328
v65: 30,0.894309, 1,0.648907, 41,0.172843, 12,0.976551, 60,0.888134
v66: 10,0.862422, 19,0.727440, 34,0.081441, 11,0.781480, 22,0.332893
v67: 2,0.930767, 43,0.404110, 39,0.876405, 8,0.745154, 27,0.797005
v68: 37,0.266251, 4,0.881117, 7,0.926793, 18,0.614070, 42,0.680836
v69: 13,0.815674, 35,0.037424, 32,0.981357, 11,0.658972, 57,0.348134
v70: 40,0.091934, 22,0.135837, 30,0.009038, 43,0.895677, 20,0.647538
v71: 0,0.169383, 1,0.821196, 15,0.835005, 52,0.928419, 60,0.944057
v72: 44,0.767006, 21,0.069387, 1,0.185456, 10,0.952322, 7,0.677038
v73: 13,0.982695, 28,0.158962, 10,0.677578, 2,0.054686, 46,0.106853
v74: 52,0.876038, 2,0.565656, 7,0.979470, 22,0.949584, 48,0.661853
v75: 1,0.768081, 68,0.133485, 33,0.475033, 18,0.885718, 2,0.257082
v76: 16,0.772737, 25,0.389640, 39,0.685575, 2,0.459743, 22,0.896239
v77: 40,0.092009, 2,0.395225, 52,0.543754, 10,0.881704, 11,0.792166
v78: 19,0.942158, 28,0.857623, 3,0.066468, 30,0.123199, 6,0.604499
v79: 13,0.809049, 4,0.689688, 1,0.590383, 15,0.571957, 60,0.882776
v80: 17,0.815160, 10,0.395273, 30,0.351866, 69,0.816018, 4,0.819710
v81: 60,0.861530, 52,0.738722, 24,0.697252, 2,0.715046, 28,0.780839
v82: 14,0.559434, 2,0.404659, 53,0.097395, 63,0.909455, 71,0.209589
v83: 7,0.558433, 64,0.576399, 19,0.545329, 31,0.345671, 33,0.695927
v84: 6,0.444549, 0,0.533957, 13,0.211545, 81,0.431461, 61,0.564097
v85: 25,0.779697, 19,0.366938, 12,0.128324, 2,0.744250, 41,0.612041
v86: 60,0.572024, 16,0.011229, 55,0.722681, 71,0.104259, 27,0.279788
v87: 76,0.392912, 1,0.668950, 50,0.036564, 20,0.526788, 2,0.728824
v88: 11,0.344940, 12,0.411384, 2,0.128457, 51,0.974053, 67,0.911723
v89: 62,0.328765, 34,0.561665, 26,0.903525, 61,0.547076, 50,0.714349
v90: 22,0.060530, 27,0.328640, 84,0.454853, 86,0.720184, 57,0.127974
v91: 38,0.850736, 78,0.316822, 20,0.829436, 10,0.326436, 40,0.411591
v92: 10,0.611301, 87,0.131306, 11,0.858574, 51,0.058573, 83,0.441055
v93: 14,0.806870, 17,0.059917, 60,0.017461, 31,0.471277, 28,0.753034
v94: 74,0.248365, 0,0.277583, 65,0.340508, 42,0.923930, 14,0.492880
v95: 23,0.831273, 0,0.198442, 71,0.212230, 55,0.943706, 46,0.862793
v96: 1,0.962012, 35,0.530392, 11,0.292799, 44,0.073135, 43,0.172529
v97: 1,0.700490, 10,0.135173, 14,0.846123, 20,0.786155, 78,0.908779
v98: 8,0.854568, 31,0.722363, 13,0.749402, 7,0.204376, 35,0.942229
v99: 24,0.038137, 50,0.963356, 2,0.118788, 81,0.473098, 87,0.353606
v100: 26,0.055436, 10,0.706204, 64,0.168120, 5,0.594040, 71,0.022198
v101: 20,0.081637, 84,0.078596, 0,0.966895, 5,0.607717, 91,0.907637
v102: 46,0.656484, 49,0.528047, 39,0.894058, 88,0.430767, 26,0.908857
v103: 1,0.154074, 2,0.519782, 62,0.968310, 82,0.389581, 8,0.679863
v104: 8,0.459353, 3,0.345521, 60,0.174106, 5,0.206916, 64,0.631434
v105: 7,0.507386, 0,0.639455, 23,0.316119, 2,0.016416, 11,0.899004
v106: 61,0.561139, 97,0.064627, 53,0.189130, 12,0.709200, 2,0.526439
v107: 37,0.862655, 50,0.642753, 0,0.753791, 5,0.967225, 20,0.151690
v108: 2,0.462162, 67,0.554173, 51,0.980648, 3,0.754791, 1,0.768546
v109: 62,0.950689, 16,0.232427, 7,0.394080, 12,0.309701, 3,0.139714
v110: 3,0.174761, 96,0.212544, 10,0.226028, 102,0.845985, 47,0.462569
v111: 30,0.391782, 54,0.679251, 22,0.167396, 87,0.418753, 28,0.973628
v112: 43,0.772032, 52,0.534616, 3,0.294834, 16,0.275527, 11,0.774308
v113: 99,0.788070, 61,0.091898, 2,0.523165, 5,0.836368, 4,0.844240
v114: 49,0.139261, 17,0.551737, 1,0.039212, 4,0.041314, 2,0.361789
v115: 22,0.583519, 8,0.203033, 34,0.376255, 53,0.713601, 6,0.492132
v116: 23,0.268510, 48,0.845519, 61,0.638727, 31,0.090344, 68,0.417575
v117: 67,0.179465, 22,0.265158, 8,0.511117, 48,0.351228, 2,0.091051
v118: 41,0.301737, 23,0.285391, 74,0.567989, 67,0.187490, 73,0.147592
v119: 28,0.579429, 18,0.469432, 63,0.744067, 10,0.536434, 2,0.852040
v120: 16,0.231713, 77,0.393838, 6,0.235301, 13,0.698745, 1,0.799632
v121: 6,0.412515, 60,0.134998, 18,0.912541, 2,0.082412, 8,0.099045
v122: 90,0.649669, 107,0.980462, 92,0.620713, 6,0.329746, 72,0.043811
v123: 13,0.328448, 41,0.221091, 98,0.884576, 49,0.076106, 8,0.120027
v124: 119,0.287530, 53,0.521155, 85,0.055552, 96,0.656958, 16,0.487966
v125: 24,0.243018, 17,0.402180, 22,0.446631, 61,0.531625, 41,0.025665
v126: 120,0.353856, 68,0.253977, 55,0.599569, 11,0.954870, 1,0.502461
v127: 63,0.867147, 125,0.145694, 76,0.680455, 43,0.411771, 11,0.636889
v128: 57,0.193286, 68,0.564476, 8,0.154423, 86,0.394599, 22,0.019753
v129: 5,0.991054, 4,0.649491, 72,0.989513, 84,0.744983, 85,0.933000
v130: 21,0.933445, 44,0.402697, 4,0.121567, 53,0.172910, 50,0.099314
v131: 27,0.167683, 60,0.246339, 91,0.216715, 20,0.336553, 54,0.447391
v132: 11,0.306490, 53,0.184184, 2,0.587195, 4,0.984564, 68,0.569688
v133: 67,0.750326, 35,0.723839, 15,0.561521, 11,0.479495, 8,0.874106
v134: 108,0.100327, 1,0.189770, 114,0.463265, 76,0.101909, 15,0.779382
v135: 61,0.074677, 19,0.092142, 35,0.624934, 95,0.264983, 103,0.571181
v136: 49,0.838801, 25,0.729795, 35,0.672930, 26,0.936493, 67,0.644441
v137: 53,0.112632, 109,0.011024, 27,0.281059, 19,0.756536, 16,0.106168
v138: 136,0.373349, 60,0.874599, 10,0.391254, 117,0.797942, 67,0.006175
v139: 35,0.788363, 101,0.014473, 73,0.240387, 123,0.182685, 48,0.393666
v140: 53,0.346877, 48,0.968039, 52,0.832607, 58,0.618877, 59,0.460057
v141: 59,0.178358, 30,0.655218, 5,0.250043, 53,0.480241, 0,0.416207
v142: 1,0.193489, 34,0.965222, 25,0.480279, 2,0.041620, 33,0.509677
v143: 37,0.142124, 22,0.670971, 86,0.004329, 82,0.757216, 126,0.524450
v144: 117,0.429360, 68,0.259416, 16,0.001223, 4,0.558964, 31,0.511069
v145: 68,0.531189, 87,0.693148, 35,0.731682, 49,0.383218, 17,0.749620
v146: 3,0.862906, 2,0.859750, 134,0.813261, 108,0.471325, 133,0.557123
v147: 2,0.572257, 17,0.923991, 5,0.513712, 3,0.962669, 24,0.578642
v148: 38,0.242187, 87,0.438318, 17,0.804262, 21,0.226528, 18,0.249736
v149: 3,0.319494, 2,0.741017, 46,0.266007, 13,0.774981, 84,0.100093
v150: 134,0.259359, 69,0.054522, 61,0.353497, 89,0.224480, 14,0.835281
v151: 93,0.569809, 54,0.771626, 8,0.725307, 6,0.236873, 106,0.131767
v152: 4,0.602978, 1,0.251461, 35,0.308710, 42,0.495962, 13,0.626051
v153: 88,0.044231, 77,0.389226, 4,0.719723, 1,0.382944, 39,0.134825
v154: 2,0.000741, 51,0.448333, 10,0.138922, 62,0.868086, 126,0.929783
v155: 78,0.855440, 20,0.380284, 49,0.425900, 43,0.100656, 42,0.729157
v156: 44,0.936646, 112,0.214879, 67,0.463006, 53,0.733809, 153,0.119837
v157: 138,0.098621, 106,0.528612, 2,0.377786, 52,0.450155, 117,0.747712
v158: 19,0.789834, 35,0.743992, 30,0.265690, 135,0.455992, 129,0.862364
v159: 88,0.747868, 98,0.417264, 50,0.952538, 6,0.306431, 114,0.185031
v160: 37,0.815472, 10,0.631106, 59,0.000596, 127,0.020961, 5,0.299316
v161: 56,0.610592, 87,0.215416, 46,0.498455, 98,0.531766, 93,0.397047
v162: 49,0.172125, 74,0.910997, 135,0.130892, 127,0.895039, 88,0.916960
v163: 50,0.338816, 0,0.476040, 20,0.812127, 30,0.424548, 1,0.382866
v164: 136,0.834607, 4,0.233383, 11,0.469341, 41,0.216556, 49,0.648634
v165: 2,0.583280, 141,0.192214, 35,0.548276, 65,0.876109, 21,0.765775
v166: 15,0.378517, 74,0.736506, 8,0.449033, 127,0.894567, 21,0.991994
v167: 14,0.437618, 22,0.037996, 134,0.605842, 51,0.385479, 7,0.748709
v168: 100,0.550317, 32,0.178812, 167,0.287384, 90,0.059512, 17,0.211971
v169: 50,0.603757, 3,0.344672, 86,0.898300, 11,0.731386, 150,0.409404
v170: 18,0.854499, 33,0.568545, 8,0.527910, 126,0.578540, 19,0.529230
v171: 105,0.762627, 8,0.467393, 154,0.472154, 133,0.484484, 7,0.722383
v172: 10,0.085866, 13,0.145426, 7,0.170635, 8,0.865958, 167,0.159659
v173: 12,0.393168, 13,0.968193, 5,0.426649, 122,0.687219, 0,0.088493
v174: 1,0.305933, 34,0.823291, 5,0.053393, 28,0.371241, 26,0.447748
v175: 9,0.307907, 80,0.990888, 158,0.860360, 20,0.078726, 10,0.142681
v176: 66,0.033586, 20,0.476445, 11,0.603710, 36,0.549419, 141,0.080571
v177: 87,0.163387, 51,0.052199, 74,0.309971, 22,0.687703, 159,0.230367
v178: 16,0.776930, 20,0.862840, 99,0.748084, 90,0.054295, 127,0.535755
v179: 7,0.433735, 75,0.781088, 8,0.742206, 5,0.249381, 34,0.339420
v180: 20,0.637861, 105,0.528555, 7,0.419729, 3,0.383357, 18,0.077800
v181: 67,0.592585, 50,0.575391, 22,0.595855, 31,0.536343, 7,0.316913
v182: 55,0.357644, 15,0.921100, 120,0.929224, 34,0.470661, 89,0.393152
v183: 152,0.705133, 62,0.178514, 13,0.281129, 10,0.940259, 7,0.933550
v184: 158,0.167120, 132,0.789753, 103,0.370378, 60,0.936955, 34,0.410289
v185: 177,0.719060, 117,0.237263, 19,0.671512, 35,0.104902, 55,0.081109
v186: 52,0.193546, 23,0.930612, 27,0.797984, 165,0.713718, 22,0.462100
v187: 59,0.513626, 12,0.505563, 165,0.004784, 46,0.398906, 56,0.415406
v188: 84,0.732768, 7,0.624176, 152,0.530134, 30,0.965372, 9,0.015474
v189: 33,0.077333, 18,0.741696, 7,0.679358, 17,0.962186, 71,0.453556
v190: 27,0.919746, 42,0.172185, 143,0.914103, 67,0.329198, 64,0.829185
v191: 1,0.104368, 3,0.115635, 121,0.474952, 151,0.520588, 89,0.515309
v192: 92,0.803202, 126,0.423079, 2,0.694655, 52,0.065749, 138,0.044967
v193: 3,0.756040, 51,0.761044, 73,0.865994, 23,0.764833, 88,0.552636
v194: 28,0.149732, 183,0.548100, 47,0.913852, 12,0.107576, 4,0.030882
v195: 174,0.037523, 67,0.647974, 39,0.499420, 157,0.745890, 103,0.178877
v196: 1,0.386276, 105,0.148807, 48,0.999656, 71,0.210130, 10,0.659710
v197: 50,0.738693, 2,0.218904, 38,0.125435, 12,0.183546, 169,0.863371
v198: 141,0.671108, 135,0.311926, 0,0.542512, 23,0.998094, 6,0.962108
v199: 15,0.146600, 28,0.898353, 93,0.617010, 4,0.093973, 31,0.397153
v200: 2,0.958823, 149,0.935728, 32,0.781106, 61,0.050956, 172,0.415123
v201: 8,0.969381, 129,0.385565, 82,0.196071, 36,0.359630, 3,0.293466
v202: 138,0.290881, 200,0.835795, 49,0.210136, 20,0.752812, 78,0.512221
v203: 9,0.899817, 166,0.227404, 90,0.982603, 85,0.601851, 12,0.313862
v204: 22,0.086598, 7,0.452556, 103,0.104784, 45,0.102822, 59,0.123762
v205: 11,0.062110, 139,0.886837, 64,0.073583, 95,0.710653, 109,0.951896
v206: 127,0.513351, 8,0.893688, 2,0.206213, 25,0.828275, 150,0.817567
v207: 46,0.851709, 34,0.668612, 93,0.360959, 15,0.638205, 152,0.305221
v208: 146,0.855771, 2,0.938485, 13,0.116124, 114,0.688821, 184,0.007697
v209: 66,0.368217, 44,0.620458, 114,0.031950, 2,0.988217, 22,0.955002
v210: 88,0.711697, 151,0.485522, 93,0.171649, 7,0.898345, 48,0.480315
v211: 1,0.654965, 35,0.994596, 110,0.175619, 0,0.623159, 6,0.439958
v212: 144,0.369689, 160,0.363978, 73,0.378357, 0,0.039445, 186,0.948785
v213: 197,0.233275, 60,0.652731, 206,0.454398, 79,0.074878, 147,0.466559
v214: 27,0.457670, 95,0.055701, 50,0.162061, 91,0.760884, 175,0.172573
v215: 15,0.429657, 168,0.247818, 31,0.082781, 134,0.301646, 5,0.766755
v216: 35,0.844040, 160,0.775166, 63,0.217343, 105,0.891915, 119,0.409958
v217: 13,0.159692, 0,0.947908, 180,0.498155, 107,0.487491, 12,0.267220
v218: 137,0.163048, 205,0.352020, 6,0.392733, 204,0.663389, 152,0.579783
v219: 53,0.414906, 168,0.318661, 18,0.742757, 30,0.515058, 106,0.584492
v220: 162,0.556834, 52,0.712990, 46,0.215937, 205,0.258847, 36,0.434160
v221: 190,0.925209, 178,0.986743, 25,0.188824, 0,0.563394, 7,0.956886
v222: 1,0.385733, 184,0.015614, 43,0.426262, 87,0.178051, 160,0.504708
v223: 99,0.626280, 0,0.884521, 123,0.140339, 44,0.672850, 49,0.581577
v224: 196,0.559482, 15,0.208043, 7,0.582885, 6,0.551384, 155,0.104281
v225: 119,0.648120, 145,0.955835, 160,0.722228, 212,0.487722, 70,0.151283
v226: 61,0.605010, 2,0.405713, 74,0.821554, 157,0.855205, 76,0.425815
v227: 51,0.669996, 44,0.621484, 183,0.283749, 202,0.970763, 135,0.612007
v228: 7,0.994548, 215,0.363993, 139,0.628378, 205,0.145625, 13,0.516408
v229: 88,0.270389, 153,0.434898, 4,0.324565, 75,0.962187, 90,0.478804
v230: 7,0.260651, 13,0.754954, 20,0.519429, 148,0.036306, 16,0.191520
v231: 10,0.870300, 40,0.133211, 56,0.885157, 4,0.839870, 178,0.693011
v232: 26,0.440419, 129,0.117286, 17,0.224284, 150,0.532984, 25,0.857790
v233: 88,0.883953, 19,0.595393, 123,0.764884, 182,0.397891, 2,0.362389
v234: 32,0.678502, 3,0.586750, 93,0.501984, 42,0.841965, 164,0.903119
v235: 211,0.716261, 213,0.190546, 93,0.513345, 33,0.786748, 25,0.873876
v236: 49,0.237153, 192,0.822165, 115,0.120177, 14,0.810290, 61,0.543323
v237: 6,0.630713, 12,0.399132, 15,0.212041, 215,0.766098, 105,0.810816
v238: 9,0.378331, 210,0.614379, 139,0.868436, 125,0.797016, 120,0.446766
v239: 72,0.800200, 13,0.963550, 153,0.379363, 42,0.957167, 19,0.109307
v240: 16,0.121497, 75,0.996051, 39,0.630573, 161,0.039779, 4,0.567351
v241: 61,0.474459, 51,0.224746, 7,0.301407, 60,0.740150, 138,0.704342
v242: 12,0.881739, 206,0.393670, 35,0.410404, 6,0.660265, 78,0.081007
v243: 190,0.481997, 1,0.931723, 22,0.470073, 26,0.516368, 135,0.594950
v244: 147,0.329168, 84,0.318443, 42,0.079852, 49,0.067914, 87,0.425993
v245: 197,0.663441, 29,0.457769, 165,0.718593, 156,0.390521, 238,0.490506
v246: 169,0.942053, 43,0.082892, 87,0.163015, 118,0.793522, 27,0.724633
v247: 20,0.911992, 156,0.847719, 7,0.612077, 75,0.172166, 15,0.591899
v248: 61,0.049998, 72,0.313675, 46,0.937087, 100,0.621238, 7,0.144210
v249: 31,0.740783, 9,0.333781, 13,0.849471, 63,0.051246, 38,0.297627
v250: 2,0.213127, 199,0.032633, 8,0.456822, 93,0.798991, 7,0.638735
v251: 10,0.215840, 169,0.626008, 7,0.310806, 109,0.720023, 55,0.433769
v252: 136,0.361781, 52,0.451472, 57,0.897471, 67,0.803259, 13,0.368575
v253: 48,0.643303, 106,0.989118, 105,0.108754, 224,0.833224, 19,0.001385
v254: 247,0.279034, 38,0.732413, 44,0.672129, 20,0.463798, 7,0.050579
v255: 127,0.086345, 166,0.200075, 74,0.652983, 1,0.684191, 95,0.198631
v256: 254,0.385361, 96,0.756068, 122,0.240229, 26,0.530149, 54,0.211895
v257: 134,0.324263, 8,0.889377, 1,0.762201, 80,0.314569, 0,0.957596
v258: 109,0.311922, 204,0.479463, 20,0.329672, 2,0.805632, 19,0.261137
v259: 56,0.925488, 5,0.681805, 50,0.102544, 206,0.462994, 43,0.546977
v260: 200,0.049758, 34,0.288370, 3,0.632662, 198,0.158295, 1,0.456459
v261: 219,0.698633, 121,0.931313, 48,0.580191, 222,0.276878, 4,0.494398
v262: 47,0.354730, 1,0.943126, 131,0.111841, 115,0.716386, 52,0.303416
v263: 13,0.506934, 49,0.044370, 3,0.732691, 219,0.342702, 102,0.795779
v264: 36,0.661127, 91,0.560173, 33,0.835414, 51,0.802445, 32,0.687988
v265: 0,0.011175, 16,0.818657, 44,0.174351, 34,0.309021, 15,0.716173
v266: 18,0.725356, 29,0.060951, 170,0.403169, 84,0.065379, 35,0.817102
v267: 193,0.034974, 84,0.803486, 226,0.188916, 108,0.104594, 6,0.904278
v268: 28,0.208201, 19,0.234193, 33,0.081722, 101,0.496860, 88,0.718711
v269: 80,0.381784, 169,0.649944, 37,0.604179, 186,0.435957, 1,0.131230
v270: 129,0.579299, 76,0.286337, 83,0.461905, 10,0.232256, 30,0.525591
v271: 10,0.605742, 157,0.699444, 260,0.563009, 219,0.495757, 93,0.180891
v272: 186,0.241428, 103,0.682001, 255,0.390300, 230,0.777802, 93,0.519962
v273: 252,0.007728, 91,0.878833, 68,0.540369, 67,0.989986, 138,0.698774
v274: 18,0.287872, 266,0.265890, 210,0.817418, 153,0.342371, 59,0.233751
v275: 12,0.648925, 55,0.481007, 27,0.276959, 144,0.847695, 35,0.211367
v276: 244,0.437413, 215,0.599403, 196,0.163243, 169,0.631120, 86,0.226747
v277: 35,0.936888, 17,0.270707, 262,0.764804, 50,0.057508, 8,0.543103
v278: 216,0.932996, 68,0.871906, 255,0.121068, 43,0.796918, 240,0.806923
v279: 225,0.950526, 0,0.491601, 206,0.334522, 56,0.303447, 256,0.028914
v280: 2,0.957151, 117,0.829655, 81,0.013251, 4,0.706678, 222,0.144059
v281: 71,0.200852, 215,0.717705, 203,0.476232, 128,0.030683, 12,0.682233
v282: 151,0.293592, 50,0.408109, 163,0.095933, 52,0.339923, 87,0.079751
v283: 19,0.369122, 35,0.833699, 235,0.972206, 4,0.860133, 60,0.262040
v284: 36,0.109537, 0,0.986111, 167,0.566609, 9,0.005041, 159,0.723022
v285: 275,0.832582, 13,0.206912, 198,0.573965, 123,0.625408, 3,0.229574
v286: 190,0.448201, 89,0.906591, 13,0.081699, 225,0.112522, 49,0.161011
v287: 211,0.115622, 40,0.259265, 17,0.470684, 136,0.788235, 51,0.864217
v288: 98,0.890784, 80,0.398439, 10,0.563171, 54,0.212235, 264,0.026391
v289: 111,0.559525, 23,0.932241, 252,0.169035, 136,0.978662, 27,0.376938
v290: 141,0.198900, 60,0.906224, 4,0.901700, 17,0.876568, 134,0.485604
v291: 22,0.542750, 269,0.003450, 133,0.976710, 12,0.571577, 155,0.486918
v292: 256,0.635471, 75,0.369474, 12,0.749706, 215,0.307028, 3,0.212418
v293: 152,0.107312, 88,0.593667, 283,0.767771, 244,0.921318, 99,0.596575
v294: 7,0.631269, 20,0.735474, 118,0.111801, 5,0.045526, 40,0.147292
v295: 209,0.529926, 15,0.472362, 223,0.990635, 206,0.599169, 43,0.225367
v296: 228,0.735326, 48,0.630858, 52,0.829760, 5,0.771366, 121,0.355407
v297: 25,0.323637, 153,0.366487, 212,0.549918, 75,0.467849, 278,0.133269
v298: 15,0.852231, 141,0.438200, 12,0.820254, 3,0.002620, 64,0.033744
v299: 24,0.135101, 7,0.648031, 26,0.455395, 22,0.823636, 157,0.857773
v300: 22,0.582591, 11,0.601322, 37,0.426347, 17,0.615912, 28,0.627146
v301: 229,0.436073, 241,0.086758, 9,0.137196, 117,0.854562, 82,0.618468
v302: 25,0.585265, 105,0.543724, 22,0.361727, 194,0.553060, 218,0.280157
v303: 230,0.601508, 84,0.543981, 25,0.693818, 196,0.007242, 187,0.716125
v304: 219,0.915781, 197,0.529070, 194,0.077431, 188,0.378432, 34,0.308530
v305: 27,0.458822, 117,0.414296, 157,0.064873, 57,0.325781, 13,0.401737
v306: 194,0.986301, 3,0.765834, 49,0.364389, 8,0.288602, 238,0.540259
v307: 44,0.134385, 1,0.615356, 22,0.288401, 210,0.154212, 117,0.836496
v308: 256,0.995130, 21,0.143425, 0,0.540014, 248,0.020368, 9,0.330103
v309: 160,0.039131, 43,0.667215, 7,0.877711, 13,0.690285, 53,0.623421
v310: 76,0.834081, 8,0.392380, 13,0.727730, 212,0.953575, 127,0.737657
v311: 275,0.802908, 52,0.480093, 35,0.926882, 154,0.100752, 170,0.335996
v312: 105,0.091468, 11,0.299184, 52,0.380241, 142,0.708089, 222,0.849341
v313: 49,0.875821, 59,0.922497, 97,0.402165, 148,0.183313, 53,0.942743
v314: 43,0.684600, 52,0.070167, 15,0.300275, 11,0.717745, 109,0.138758
v315: 152,0.099062, 22,0.939573, 30,0.403210, 3,0.753058, 291,0.647933
v316: 24,0.807819, 109,0.014628, 304,0.847765, 71,0.391419, 17,0.573571
v317: 19,0.014278, 123,0.971485, 293,0.742409, 216,0.673902, 246,0.277076
v318: 30,0.813851, 9,0.397579, 39,0.117665, 209,0.602845, 27,0.014161
v319: 13,0.995827, 291,0.869322, 301,0.688789, 0,0.472374, 1,0.183508
v320: 186,0.216420, 20,0.362927, 303,0.709178, 49,0.146657, 102,0.859948
v321: 93,0.138888, 100,0.297489, 28,0.904262, 169,0.938215, 33,0.575115
v322: 82,0.964922, 265,0.443259, 311,0.847322, 40,0.946734, 50,0.751818
v323: 3,0.808041, 126,0.747845, 6,0.030399, 14,0.908132, 71,0.979750
v324: 33,0.650360, 111,0.598159, 206,0.259567, 234,0.538172, 83,0.059142
v325: 77,0.998679, 9,0.806052, 53,0.324224, 81,0.227767, 322,0.083743
v326: 267,0.463052, 138,0.510043, 15,0.300741, 200,0.545687, 1,0.365996
